id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43021378,GOATHOTE | 4/2 HOME+FOOSBALL TABLE | NEAR WRIGLEY,244000490,Goathote,North Center,41.94101,-87.67546,Entire home/apt,164,1,16,9/8/20,3.69,18,348
43024873,"Near Millennium, Mag Mile, McCormick, IIT, Sox.",132854060,Lisa-Leslie,Douglas,41.82733,-87.62276,Entire home/apt,50,1,0,,,1,263
43030415,"Mod West Loop 1BR w/ Pool, Gym, nr. Fulton Market & L, by Blueground",107434423,Blueground,Near West Side,41.8839,-87.65059,Entire home/apt,135,30,0,,,205,263
43030447,"Smart West Loop 1BR w/ Pool, Gym, nr. Restaurant Row, by Blueground",107434423,Blueground,Near West Side,41.88376,-87.65205,Entire home/apt,130,30,0,,,205,341
43030460,"Airy West Loop 1BR w/ Pool, Gym, nr. Fulton Market, by Blueground",107434423,Blueground,Near West Side,41.88246,-87.6508,Entire home/apt,149,30,1,7/1/20,0.36,205,282
43032857,City Oasis,14791500,Mari,Loop,41.8682,-87.62708,Entire home/apt,350,5,0,,,1,61
43047528,First Floor SANITIZED 2BR hideaway / UChicago MED,100179,Kenneth,Woodlawn,41.78301,-87.6109,Entire home/apt,58,3,0,,,8,131
43048602,4C1a Luxury Double Full Beds in Chicago,22094147,Alexis & Bill,East Garfield Park,41.8769,-87.70445,Private room,52,1,8,8/2/20,1.92,14,334
43054295,Comfy place near University of Chicago Hospital.,74987375,Henry,Woodlawn,41.77795,-87.6071,Entire home/apt,75,4,0,,,1,362
43055338,Metra(♥)Mins to DTWN UnivChicago McCormickPlace,47056445,Andy,South Shore,41.76037,-87.58711,Private room,24,1,4,8/31/20,0.88,7,259
43057152,"Clean,Comfort and Welcoming",342750247,Siyata,New City,41.80617,-87.68375,Private room,25,2,1,4/2/20,0.17,1,80
43069256,LUX 1BR/1BA PREMIUM  KING CORNER UNIT + BALCONY,63313003,K,Loop,41.88623,-87.61955,Entire home/apt,150,32,0,,,31,365
43094362,Attached bath. Walk-in closet. UChicago. Trains.,1385332,Patt,Woodlawn,41.78253,-87.60584,Private room,40,32,0,,,12,304
43095129,Sonder | 820 South Michigan | Chic 3BR,12243051,Sonder,Loop,41.87053,-87.62406,Entire home/apt,175,3,1,7/14/20,0.43,47,176
43095319,Sonder | 820 South Michigan | Pristine 2BR,12243051,Sonder,Loop,41.87221,-87.624,Entire home/apt,174,3,1,7/9/20,0.4,47,180
43098894,4C2a Comfy bedroom in Chicago,22094147,Alexis & Bill,East Garfield Park,41.87909,-87.70271,Private room,38,1,2,9/7/20,0.7,14,365
43106438,4B2a Cozy Night's Stay - Comfy Bedroom in Chicago,22094147,Alexis & Bill,East Garfield Park,41.87845,-87.70364,Private room,42,1,1,4/13/20,0.19,14,365
43113021,4B3aL Cozy Night's Stay - Small Room in Chicago,22094147,Alexis & Bill,East Garfield Park,41.87718,-87.70432,Private room,24,14,2,7/3/20,0.7,14,302
43113114,4B4aL Cozy Night's Stay - Queen Bedroom in Chicago,22094147,Alexis & Bill,East Garfield Park,41.87715,-87.70447,Private room,25,14,3,8/23/20,0.77,14,103
43116514,Cozy Garden Apt in Historic Ukrainian Village,231272947,Liyaquat,West Town,41.90199,-87.68145,Entire home/apt,103,1,1,9/5/20,1,2,337
43118752,4C3aL Cozy Night's Stay - Small Room in Chicago,22094147,Alexis & Bill,East Garfield Park,41.87831,-87.70313,Private room,26,1,2,8/30/20,0.73,14,328
43118876,4C4a Cozy Night's Stay - Queen Bedroom in Chicago,22094147,Alexis & Bill,East Garfield Park,41.87877,-87.70391,Private room,33,1,5,8/29/20,1.03,14,363
43122703,"Rad West Loop 1BR w/ Pool, Gym, nr. Restaurant Row, by Blueground",107434423,Blueground,Near West Side,41.88367,-87.65103,Entire home/apt,149,30,0,,,205,332
43124669,Epicenter of it ALL!,52037908,Freddie,West Town,41.90293,-87.69548,Private room,75,2,0,,,1,365
43125680,Sonder | 820 South Michigan | Tasteful 1BR,12243051,Sonder,Loop,41.87048,-87.62469,Entire home/apt,117,3,0,,,47,157
43129585,"Ample West Loop 1BR w/ Pool, Gym, nr. Fulton Market, by Blueground",107434423,Blueground,Near West Side,41.88349,-87.65025,Entire home/apt,139,30,0,,,205,323
43133753,Suite Home: Loft like living- Industrial Chic!,167398098,Suite,Near North Side,41.89111,-87.63642,Entire home/apt,145,32,0,,,2,10
43134072,30 E. Huron #2603 Private Residence,257464365,Kevin,Near North Side,41.89447,-87.62772,Entire home/apt,89,30,0,,,15,95
43141429,GOATHOTE | SPACIOUS 2 BEDROOM APT | WICKER PARK,244000490,Goathote,Logan Square,41.9196,-87.67591,Entire home/apt,87,1,11,9/13/20,2.08,18,351
43148081,"Lux Streeterville 1BR w/ Gym, Pool, nr. Navy Pier & MM, by Blueground",107434423,Blueground,Near North Side,41.89116,-87.62009,Entire home/apt,208,30,0,,,205,94
43148093,"Gorgeous Gold Coast 1BR nr. Mariano Park & Oak St. Beach, by Blueground",107434423,Blueground,Near North Side,41.90557,-87.62809,Entire home/apt,116,30,0,,,205,324
43149173,Affordable Old Irving Park Apartment,31757317,Dorota,Irving Park,41.95215,-87.71056,Entire home/apt,80,1,9,9/6/20,3.07,1,304
43149805,🌺Private Bedroom in Art House 🌺,3986873,Elena,Uptown,41.97151,-87.65755,Private room,30,3,2,7/19/20,0.72,11,328
43177162,Cozy apartment in Lincoln Park - No cleaning fees!,43303710,Marco,Lincoln Park,41.92627,-87.65003,Entire home/apt,94,4,6,9/8/20,2.28,1,68
43180142,Sonder | 820 South Michigan | Collected 1BR,12243051,Sonder,Loop,41.87047,-87.62546,Entire home/apt,125,3,0,,,47,161
43181001,4BR Private Modern W Loop RowHouse Entire Building,61018918,Dave,Near West Side,41.88249,-87.68325,Entire home/apt,535,3,2,6/28/20,0.65,2,355
43196556,✱ Bold & Swanky 2BR | Gourmet Kitchen + Netflix ✱,86318831,Andrei,North Center,41.94195,-87.6777,Entire home/apt,132,1,2,6/23/20,0.65,5,49
43198292,GOATHOTE | PRIVATE 2/1 COACH HOUSE | NEAR WRIGLEY,244000490,Goathote,Lake View,41.94986,-87.66917,Entire home/apt,78,1,10,8/31/20,1.92,18,100
43203276,Safest Area close to train&Wrigley-Brewery distrct,34130188,Damoon,North Center,41.95413,-87.6743,Entire home/apt,155,30,0,,,4,355
43220184,Luxury Chicago Apartment with an Amazing View,101970179,Cameron,Near West Side,41.87874,-87.64398,Entire home/apt,500,2,0,,,1,365
43220462,Clean Charming 1BR Loft w/ Free Parking | Wrigley,259688317,Vincent & Sofia,Lake View,41.95075,-87.65327,Entire home/apt,112,10,8,8/30/20,2.26,17,83
43222871,The Grand Chicago,18290815,Benton,West Town,41.9084,-87.69648,Entire home/apt,117,2,4,8/17/20,1.05,1,365
43223272,Upscale Condo-esque Apt. Close to Dwntwn. Chicago,344171667,Arleesia,Austin,41.89071,-87.75806,Entire home/apt,75,2,0,,,1,140
43231113,* Old Irving Park / Avondale Free Street Parking *,31378386,Proper Stays,Irving Park,41.94301,-87.72795,Private room,43,30,1,7/1/20,0.36,9,364
43231681,"15- Pershing Inn 2B1B- By bus, restaurant, gym",34191427,Sonia,Brighton Park,41.82407,-87.68751,Entire home/apt,55,3,1,5/22/20,0.24,5,310
43242309,★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎｅｄ　★　Ｐｅｎｔｈｏｕｓｅ　＠　Ｄｏｗｎｔｏｗｎ！　➟　Ｕｎｉｔ　１,59802916,True North,Loop,41.87229,-87.62792,Entire home/apt,146,1,0,,,11,179
43246463,★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎ！　★　Ｔｈｅ　Ｃｏｚｙ　１ＢＤＲ　Ｔｉｍｂｅｒ　Ｌｏｆｔ　➟　Ｕｎｉｔ　１,59802916,True North,Near South Side,41.85513,-87.62362,Entire home/apt,102,1,0,,,11,18
43248141,﻿★　４０％ Ｏｆｆ！ＣＤＣ Ｃｌｅａｎ！Ｔｈｅ Ｐｉｃａｓｓｏ ❤️ ＭｃＣｏｒｍｉｃｋ ２ＢＤＲ／２ＢＡ　➟　Ｕｎｉｔ　１,59802916,True North,Near South Side,41.85442,-87.62383,Entire home/apt,117,1,0,,,11,161
43249502,The Industry | 5 Bedroom Pad,235678953,Josh,West Town,41.89252,-87.67704,Entire home/apt,271,1,6,7/1/20,1.24,2,151
43250054,Chicago uptown stylish,344404176,Amyn,Edgewater,41.97638,-87.66719,Private room,50,1,0,,,2,180
43254537,Perfect vintage condo,65913373,Liz,Lake View,41.95224,-87.65532,Entire home/apt,75,3,0,,,1,263
43255785,Chicago Loop High Floor Unit w/ Huge Windows!,217592666,Matt,Loop,41.88348,-87.6349,Entire home/apt,200,32,1,6/10/20,0.29,1,17
43283438,Modern and Spacious Guest Suite In Humboldt Park!,326532666,Andrew,West Town,41.89929,-87.69891,Entire home/apt,54,2,26,9/20/20,5.65,1,63
43287506,S6 NEW Cute Convertible in OldTown,23612069,Tj,Near North Side,41.90744,-87.63509,Private room,74,1,22,8/20/20,5.12,15,87
43292649,BRAND NEW Elegant Renovation in Bucktown (Chicago),336306332,Mark,Logan Square,41.91688,-87.67294,Entire home/apt,149,1,8,9/14/20,1.82,1,357
43300513,Charming designer owned Wicker Park Coach House,344792028,Nick,West Town,41.90332,-87.67456,Entire home/apt,140,7,3,8/30/20,2,1,1
43310133,Private 2nd. fl unit with free parking!,62850223,Jose,Brighton Park,41.8142,-87.70117,Private room,49,2,9,9/11/20,1.99,2,62
43318449,"Hip, Scandi-Style Flat in Boystown",129482255,David,Lake View,41.94439,-87.64643,Private room,69,30,0,,,2,263
43324402,﻿★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎｅｄ　★　Ｐｅｎｔｈｏｕｓｅ　＠　Ｄｏｗｎｔｏｗｎ！　➟　Ｕｎｉｔ　３,59802916,True North,Loop,41.87205,-87.62895,Entire home/apt,146,1,0,,,11,191
43326112,★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎ！　★　Ｔｈｅ　Ｃｏｚｙ　１ＢＤＲ　Ｔｉｍｂｅｒ　Ｌｏｆｔ　➟　Ｕｎｉｔ　4,59802916,True North,Near South Side,41.85388,-87.62259,Entire home/apt,102,1,0,,,11,133
43326113,★ ４０％　Ｏｆｆ！ ★  Ｔｈｅ Ｃｏｚｙ １ＢＤＲ Ｔｉｍｂｅｒ Ｌｏｆｔ　➟　Ｕｎｉｔ 3,59802916,True North,Near South Side,41.85325,-87.62257,Entire home/apt,102,1,0,,,11,161
43326114,★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎ！　★　Ｔｈｅ　Ｃｏｚｙ　１ＢＤＲ　Ｔｉｍｂｅｒ　Ｌｏｆｔ　➟　Ｕｎｉｔ　2,59802916,True North,Near South Side,41.85494,-87.62315,Entire home/apt,102,1,0,,,11,137
43327584,﻿★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎ！　Ｔｈｅ　Ｐｉｃａｓｓｏ　❤️　ＭｃＣｏｒｍｉｃｋ　２ＢＤＲ／２ＢＡ　➟　Ｕｎｉｔ　２,59802916,True North,Near South Side,41.85322,-87.62574,Entire home/apt,117,1,0,,,11,161
43328613,★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎ！　Ｔｈｅ　Ｐｉｃａｓｓｏ　❤️　ＭｃＣｏｒｍｉｃｋ　２ＢＤＲ／２ＢＡ　➟　Ｕｎｉｔ　３,59802916,True North,Near South Side,41.85456,-87.62568,Entire home/apt,117,1,0,,,11,175
43329621,★　４０％　Ｏｆｆ！　ＣＤＣ　Ｃｌｅａｎ！　Ｔｈｅ　Ｐｉｃａｓｓｏ　❤️　ＭｃＣｏｒｍｉｃｋ　２ＢＤＲ／２ＢＡ　➟　Ｕｎｉｔ　５,59802916,True North,Near South Side,41.85333,-87.62529,Entire home/apt,117,1,0,,,11,175
43336944,Private Room C & Self Check-IN/ Jackson Blvd,338076137,Tetyana,West Garfield Park,41.87611,-87.72485,Private room,37,5,3,9/17/20,0.98,5,98
43346710,Archways at the Lincoln Park Zoo 2bed/2ba,176666947,Jessica,Lincoln Park,41.91705,-87.63726,Entire home/apt,119,3,23,8/27/20,5.11,2,87
43358309,2BD/2BA MAG MILE MASTERPIECE (+Rooftop),179367980,Wendy And Matt,Near North Side,41.90098,-87.61982,Entire home/apt,205,2,27,9/12/20,5.83,10,138
43364707,"West loop, UIC, Little Italy: True Chicago Style!",6427167,Lynn,Near West Side,41.86836,-87.66413,Entire home/apt,110,2,2,8/30/20,1.15,3,76
43365022,2 Bdrm Private Ground Floor Apt Chicago West Loop,61018918,Dave,Near West Side,41.88173,-87.68431,Entire home/apt,335,3,0,,,2,363
43365419,Entire 3Br2Ba or a Great Room in a Beautiful Condo,277460072,Arsène,Washington Park,41.7871,-87.61678,Entire home/apt,93,28,0,,,10,268
43367773,Master Bedroom and King bed in Well-Designed Condo,277460072,Arsène,Washington Park,41.78653,-87.61538,Private room,73,28,0,,,10,268
43368500,Quiet Queen Bed Bedroom in Well-Designed Condo,277460072,Arsène,Washington Park,41.78597,-87.61664,Private room,56,28,0,,,10,268
43368754,Blue Queen Bed Bedroom in Well-Designed Condo,277460072,Arsène,Washington Park,41.7865,-87.61582,Private room,60,28,0,,,10,266
43369529,"Beautiful, clean, homey private 1 bedroom",199602059,Siyata,Loop,41.88123,-87.62699,Private room,85,2,0,,,1,179
43372843,Comfortable 1Bed in the Heart of Andersonville,32637135,Sankara,Edgewater,41.98564,-87.6735,Entire home/apt,93,6,2,8/31/20,2,1,71
43375106,Great & Affortable For You!!! Self Check-IN,338076137,Tetyana,East Garfield Park,41.87652,-87.71483,Entire home/apt,119,4,1,6/1/20,0.26,5,294
43380673,Private Room A,338076137,Tetyana,East Garfield Park,41.87718,-87.71492,Private room,45,3,2,8/13/20,1.28,5,249
43414161,Room 8,327103193,Jorge,South Chicago,41.74465,-87.54596,Private room,19,10,0,,,8,4
43415957,The Nimbus - Vibrant Studio in Heart of Downtown!,345980586,Cozy,Near North Side,41.8936,-87.61575,Entire home/apt,101,1,12,9/5/20,2.98,11,14
43416008,The Gulfstream-Vibrant Studio | Heart of Downtown!,345980586,Cozy,Near North Side,41.89241,-87.61578,Entire home/apt,97,1,10,9/17/20,3.03,11,25
43416054,The Stratus - Vibrant Studio in Heart of Downtown!,345980586,Cozy,Near North Side,41.89215,-87.61556,Entire home/apt,106,1,21,9/15/20,5,11,10
43416221,Beautiful 2BDR Heart of Wrigley - Walk to Train,345980586,Cozy,Lake View,41.94442,-87.6529,Entire home/apt,95,1,7,9/6/20,1.98,11,44
43421694,Awesome Artsy 1 BDR Loft Near Park & Train,345980586,Cozy,West Town,41.91134,-87.69529,Entire home/apt,67,1,7,9/15/20,1.93,11,74
43422044,"The Irving Masterpiece - Wrigley, Parks, Oh my!",345980586,Cozy,Irving Park,41.95268,-87.70153,Entire home/apt,107,1,1,5/31/20,0.26,11,76
43422337,"New King and Queen Suite w 2 Bathrooms, W/D, Full Kitchen in Lincoln Park (204)",53964832,Jonathan,Lincoln Park,41.92956,-87.64431,Entire home/apt,165,2,4,8/31/20,2.22,9,280
43423034,A One-Way Ticket To ComfortTown,345980586,Cozy,Logan Square,41.91605,-87.7206,Entire home/apt,92,1,9,9/16/20,2.31,11,75
43431634,Comfy 2 BR RoscoeVillage/Wrigley Free St Parking,321617035,Sharleen,North Center,41.94292,-87.67634,Entire home/apt,102,3,3,9/13/20,0.72,1,312
43431645,WR Luxury Home 10 Mins-Wrigley Free Parking,92129084,Russell,North Center,41.93388,-87.67514,Entire home/apt,341,1,15,9/13/20,4.64,1,147
43433377,Cozy Private Bedroom in Chicago,110356889,Shanasha,Grand Boulevard,41.81519,-87.6151,Private room,30,2,0,,,1,78
43441046,Spacious & Private 3 BDR Luxury Loft in Downtown!,345980586,Cozy,Loop,41.88606,-87.634,Entire home/apt,277,1,8,9/13/20,2.03,11,65
43441237,"3 BDR Downtown Luxury Loft-Spacious, Safe & Secure",345980586,Cozy,Loop,41.88505,-87.63568,Entire home/apt,305,1,13,9/3/20,3.58,11,67
43441488,Breathtaking 6BDR Luxury Condo | Downtown Chicago!,345980586,Cozy,Loop,41.88579,-87.63419,Entire home/apt,534,1,1,9/11/20,1,11,58
43442679,Entire City Apartment One block to Train Park Free,28304609,John,East Garfield Park,41.8841,-87.69361,Entire home/apt,54,3,16,9/15/20,5.16,1,44
43465332,Spacious Townhome - Wicker/Bucktown,128188662,Zach,West Town,41.9097,-87.66494,Entire home/apt,125,7,1,8/31/20,1,1,355
43480448,"Steps to MI Ave Shops | View, Beach, Gym | Zen@OED",47172572,Zencity,Near North Side,41.89844,-87.62866,Entire home/apt,107,1,18,9/7/20,4.5,62,133
43480449,"Steps to MI Ave Shops | View, Beach, Gym | Zen@OED",47172572,Zencity,Near North Side,41.8994,-87.62879,Entire home/apt,107,1,15,9/17/20,4.69,62,129
43480452,"Steps to MI Ave Shops | View, Beach, Gym | Zen@OED",47172572,Zencity,Near North Side,41.89946,-87.62878,Entire home/apt,107,1,24,9/15/20,6.86,62,137
43480478,"Steps to MI Ave Shops | View, Beach, Gym | Zen@OED",47172572,Zencity,Near North Side,41.89929,-87.62761,Entire home/apt,126,1,17,9/14/20,4.21,62,96
43481232,"Steps to MI Ave Shops | View, Beach, Gym | Zen@OED",47172572,Zencity,Near North Side,41.89829,-87.62683,Entire home/apt,99,1,17,9/16/20,4.81,62,132
43481234,"Steps to MI Ave Shops | View, Beach, Gym | Zen@OED",47172572,Zencity,Near North Side,41.89983,-87.62824,Entire home/apt,124,1,24,9/10/20,7.2,62,73
43486577,Clean Warm Welcoming Experience,345698805,Johnie,East Garfield Park,41.88046,-87.69438,Private room,110,1,1,9/11/20,1,1,179
43486597,Long term rental in the heart of Bucktown,346794600,Bob,Logan Square,41.91762,-87.6722,Entire home/apt,110,60,0,,,1,324
43495963,GOATHOTE | HIP/SPACIOUS 3/1 | LOGAN SQUARE CHICAGO,244000490,Goathote,Avondale,41.93462,-87.71855,Entire home/apt,83,1,6,9/15/20,1.62,18,360
43498654,"1 Bed, 1 Bath w Full Amenities, Patio, W/D,, Field Guide (402)",53964832,Jonathan,Lincoln Park,41.93049,-87.64463,Entire home/apt,136,3,2,9/5/20,0.92,9,356
43498734,Airbnb in one of the trendiest neighborhoods (1E),346927652,Scott,Logan Square,41.92231,-87.71572,Entire home/apt,99,30,1,8/31/20,1,3,351
43500305,Stylish 1 bedroom with car rental option (2J),346927652,Scott,South Lawndale,41.84705,-87.72709,Entire home/apt,45,30,0,,,3,324
43500660,Stylish 1 bedroom with car rental option (C-3),346927652,Scott,South Lawndale,41.8465,-87.72783,Entire home/apt,55,30,0,,,3,333
43506959,4B1d Luxurious Stay - Two Bedroom Suite Chicago,22094147,Alexis & Bill,East Garfield Park,41.87774,-87.70218,Private room,60,2,2,7/4/20,0.67,14,18
43509629,Beautiful vintage Chicago Apartment,347051661,Lisa,Armour Square,41.83882,-87.63355,Private room,40,1,0,,,1,364
43515251,"Lux Streeterville 1BR w/ Gym, Pool nr. Chicago Riverwalk by Blueground",107434423,Blueground,Near North Side,41.89153,-87.61558,Entire home/apt,189,30,0,,,205,285
43532857,Private room with private entrance in Boystown,8803468,Ashley,Lake View,41.9461,-87.64866,Private room,90,1,2,9/20/20,2,4,316
43534178,12 Bedroom/12 bath home in Bucktown/Wicker Park,25106009,Ray,Logan Square,41.92106,-87.68237,Entire home/apt,893,5,0,,,1,3
43543457,Michigan Ave Downtown Private Room + ensuite Bath,336504529,Don,Loop,41.87088,-87.62552,Private room,115,1,1,5/30/20,0.26,7,361
43544239,Michigan Ave Downtown Private Room + Private Bath,336504529,Don,Loop,41.87186,-87.62517,Private room,97,1,1,7/3/20,0.37,7,361
43545403,Quiet Lakefront Apartment,250400,Dan,Rogers Park,42.00611,-87.65983,Entire home/apt,48,32,1,7/17/20,0.45,8,294
43555956,Newly-renovated historic home in Logan Square,8389213,Danny,Logan Square,41.92306,-87.70854,Entire home/apt,124,3,2,8/30/20,2,1,195
43558366,SANITIZED Vintage Hyde Park 2BR near UChicago/Med,100179,Kenneth,Woodlawn,41.78283,-87.6124,Entire home/apt,51,2,2,7/19/20,0.56,8,73
43567958,DownTown sleeping pod in Hotel BnB/ twin bed-1,347797890,Azhar,Near South Side,41.86592,-87.62375,Private room,62,1,5,9/1/20,1.76,15,365
43577566,Comfortable Room Five Min Walk to Blue Line/ RM 1,102750577,Francisco,Irving Park,41.94725,-87.71337,Private room,53,1,12,9/20/20,3.64,6,365
43590569,OneEleven RIVER VIEW FURNISHED JR 1 BED POOL (61),9400379,ExecuSuite Inc.,Loop,41.88723,-87.63175,Entire home/apt,80,31,0,,,30,87
43591132,OneEleven RIVER VIEW FURNISHED STUDIO POOL (30),9400379,ExecuSuite Inc.,Loop,41.88541,-87.6308,Entire home/apt,80,31,1,8/15/20,0.79,30,93
43591300,OneEleven RIVER VIEW FURNISHED STUDIO POOL (31),9400379,ExecuSuite Inc.,Loop,41.88706,-87.63059,Entire home/apt,70,31,0,,,30,65
43594534,"Newly renovated 2BR, across from parks",25561251,Jason,Bridgeport,41.83979,-87.64908,Entire home/apt,69,32,0,,,2,49
43600854,"New 1 Bed, 1 Bath w Full Amenities, Patio, W/D, Sonos, Full Kitchen (302)",53964832,Jonathan,Lincoln Park,41.93093,-87.64311,Entire home/apt,136,2,3,8/15/20,0.97,9,296
43601672,2 Fine Bedrooms for 4: Master King Bed & Queen Bed,277460072,Arsène,Washington Park,41.78712,-87.61649,Private room,76,28,0,,,10,266
43602159,2 Bedrooms for 4: Master King & Blue Queen Bed,277460072,Arsène,Washington Park,41.78592,-87.61724,Private room,85,28,0,,,10,266
43602615,2 Bedrooms for 4: Queen Bed & Blue Queen Bed,277460072,Arsène,Washington Park,41.78713,-87.61723,Private room,81,28,0,,,10,266
43604567,Fun Location Studio Apt. near Boystown Best Price!,259688317,Vincent & Sofia,Lake View,41.93508,-87.64445,Entire home/apt,81,2,9,8/29/20,2.52,17,161
43614465,1 BR Corner Luxury Condo in Chicago with VIEWS!,194789790,Chelsie,Near North Side,41.89189,-87.62624,Entire home/apt,148,3,7,8/24/20,2.1,1,30
43629665,Luxury 1B 1.5B with private patio. Garage Parking!,62040497,Roman,Near West Side,41.8873,-87.64441,Entire home/apt,350,7,0,,,1,365
43638215,Logan Studio Duplex & Video Game Art Gallery,5228189,Matthew,Logan Square,41.91517,-87.689,Entire home/apt,135,2,0,,,14,105
43638464,Cute Attic Apartment in Historic Ukrainian Village,231272947,Liyaquat,West Town,41.90121,-87.6803,Entire home/apt,100,1,1,8/31/20,1,2,263
43638644,Logan Video Game Gallery Studio,5228189,Matthew,Logan Square,41.91531,-87.68756,Entire home/apt,51,1,10,9/6/20,5.26,14,150
43642559,Professionally maintained apt | 2BR in Chicago,342643084,P C H,Near South Side,41.86227,-87.62684,Entire home/apt,177,33,0,,,5,360
43642567,Professionally maintained apt | 2BR in Chicago,342643084,P C H,Near South Side,41.86227,-87.62684,Entire home/apt,164,33,0,,,5,360
43651253,"Cozy, Corner Home, Great for Families with Kids!",23075413,Desier,Edgewater,41.99742,-87.66736,Entire home/apt,250,7,0,,,1,204
43653015,Great Room B & Affortable For You!!!,338076137,Tetyana,East Garfield Park,41.87614,-87.71453,Private room,45,3,3,9/6/20,2.37,5,87
43657025,Habitación amplia y cómoda con cama Queen,11291722,Hernan,Near West Side,41.87032,-87.68114,Private room,35,1,1,7/5/20,0.38,2,49
43662544,The Beach Front Way,32344711,Shawn,Edgewater,41.98596,-87.65452,Entire home/apt,300,3,0,,,3,89
43662803,Modern Luxury 4 Bed/3.5 Bath with Garage Parking!,204270988,Andrea,Near West Side,41.87147,-87.68295,Entire home/apt,175,3,3,7/6/20,0.97,1,333
43675647,LOOP RANDOLPH TOWER STUDIO GYM POOL DOWNTOWN (62),9400379,ExecuSuite Inc.,Loop,41.88535,-87.63357,Entire home/apt,70,31,1,8/9/20,0.67,30,82
43681562,Brighton Suites,57912110,Tarek,Brighton Park,41.81677,-87.70318,Entire home/apt,90,1,2,8/23/20,1.62,1,364
43689052,Hyde Park/UC Newly Renovated Private Room #1,348938093,Andy,Kenwood,41.80672,-87.60468,Private room,42,1,7,9/9/20,2.31,3,159
43691686,Private Room C-Nice & Clean,338076137,Tetyana,East Garfield Park,41.87601,-87.71476,Private room,30,5,2,8/21/20,0.95,5,84
43701011,"The Orange Room: Queer Host, Pup, Biker friendly!",25901089,Jaq,Albany Park,41.97087,-87.71996,Private room,29,2,6,7/9/20,1.89,2,281
43701611,Hyde Park/UC Newly Renovated Private Room #2,348938093,Andy,Kenwood,41.8068,-87.60646,Private room,42,1,12,9/5/20,3.91,3,77
43702402,Hyde Park/UC Newly Renovated Private Room #3,348938093,Andy,Kenwood,41.808,-87.60476,Private room,31,1,11,8/28/20,3.51,3,174
43710456,Logan Square - Newly Remodeled Guest Suite,328887439,Sarah,Logan Square,41.92894,-87.72326,Entire home/apt,100,1,4,9/1/20,1.22,2,349
43713631,GOATHOTE I NEW 3/2 APT I 0.5 MI TO UNITED CENTER!,244000490,Goathote,Near West Side,41.87897,-87.68535,Entire home/apt,86,1,14,9/6/20,4.72,18,357
43716201,"Stylish Home, Quite, Clean 20min Downtown Chicago!",111045823,Grace,Albany Park,41.97095,-87.73245,Private room,60,2,0,,,1,355
43723691,"Sunny, bright apartment close to Logan square",11120858,Liana,Logan Square,41.91457,-87.70331,Entire home/apt,70,2,2,8/31/20,1.15,1,313
43738636,One bedroom for lowest price,182115765,Carlos,West Ridge,41.99792,-87.68742,Private room,30,2,2,8/22/20,1.02,1,51
43754709,1325 N. Wells,359234447,Kia,Near North Side,41.90653,-87.6344,Entire home/apt,198,33,0,,,44,360
43756594,Entire Apartment with Complete Privacy Near O'hare,175087843,Louis,Ohare,41.97174,-87.84681,Entire home/apt,110,1,0,,,1,311
43757865,Comfortable Room Five Min Walk to Blue Line/ RM 2,102750577,Francisco,Irving Park,41.94813,-87.71218,Private room,53,1,7,9/7/20,2.92,6,365
43765833,Michigan Ave Downtown -Elegant Lake Michigan View,336504529,Don,Loop,41.87013,-87.62554,Entire home/apt,146,2,9,8/11/20,2.9,7,361
43766108,Cozy Bunk Bed Room 5 Min Walk to Blue Line/ RM 3,102750577,Francisco,Irving Park,41.94804,-87.71222,Private room,43,1,5,8/18/20,1.76,6,365
43767503,Comfortable Room Five Min Walk to Blue Line/ RM 4,102750577,Francisco,Irving Park,41.94884,-87.71204,Private room,45,1,4,8/10/20,1.28,6,355
43767746,Comfortable Room Five Min Walk to Blue Line/ RM 5,102750577,Francisco,Irving Park,41.94705,-87.71272,Private room,43,1,5,9/20/20,1.85,6,365
43777047,Large One Bedroom in Heart of Old Town/ Gold Coast,349884375,Sena,Near North Side,41.90335,-87.63495,Entire home/apt,62,31,0,,,3,275
43789677,The Roscoe Village Guesthouse,9959757,Jedidiah,North Center,41.94207,-87.6785,Entire home/apt,91,2,0,,,4,199
43789955,heart of Chicago,256115690,Breanna,Brighton Park,41.82176,-87.68576,Entire home/apt,200,1,5,9/14/20,5,1,172
43790461,"Free Garage Parking, Great Value, Walkscore of 85!",51767459,Eva,Logan Square,41.91513,-87.69953,Entire home/apt,95,3,9,9/17/20,3.42,4,52
43802086,会让你有回家的感觉,96810944,Lin & Peter,Avondale,41.93397,-87.73159,Private room,25,1,2,9/2/20,2,3,264
43802195,Lincoln Park home * 7 guests * Great location *,312318265,Salma,Lincoln Park,41.93227,-87.65237,Entire home/apt,339,3,3,9/5/20,1.43,2,352
